[INFO ] 2015-01-07 14:27:38,244 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:07,989 [Thread-131] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:08,543 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:08,582 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:08,599 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:08,606 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:08,704 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:08,710 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:08,717 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:32:08,727 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:32:08,741 [repositories/Test-RDFS] Client sent bad request (400): MALFORMED DATA: Unexpected end of file
[WARN ] 2015-01-07 14:32:08,751 [repositories/Test-RDFS] Rolling back transaction due to connection close
java.lang.Throwable: null
	at org.openrdf.sail.helpers.SailConnectionBase.close(SailConnectionBase.java:241)
	at org.openrdf.sail.helpers.SailConnectionWrapper.close(SailConnectionWrapper.java:91)
	at org.openrdf.repository.sail.SailRepositoryConnection.close(SailRepositoryConnection.java:147)
	at org.openrdf.http.server.repository.RepositoryInterceptor.cleanUpResources(RepositoryInterceptor.java:157)
	at org.openrdf.http.server.ServerInterceptor.afterCompletion(ServerInterceptor.java:55)
	at org.openrdf.http.server.ServerInterceptor$$FastClassByCGLIB$$966e62ef.invoke(<generated>)
	at net.sf.cglib.proxy.MethodProxy.invoke(MethodProxy.java:191)
	at org.springframework.aop.framework.Cglib2AopProxy$CglibMethodInvocation.invokeJoinpoint(Cglib2AopProxy.java:700)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:149)
	at org.springframework.aop.support.DelegatingIntroductionInterceptor.doProceed(DelegatingIntroductionInterceptor.java:131)
	at org.springframework.aop.support.DelegatingIntroductionInterceptor.invoke(DelegatingIntroductionInterceptor.java:119)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)
	at org.springframework.aop.framework.Cglib2AopProxy$DynamicAdvisedInterceptor.intercept(Cglib2AopProxy.java:635)
	at org.openrdf.http.server.repository.RepositoryInterceptor$$EnhancerByCGLIB$$73ae9949.afterCompletion(<generated>)
	at org.springframework.web.servlet.DispatcherServlet.triggerAfterCompletion(DispatcherServlet.java:1244)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:915)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:807)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:571)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:511)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:727)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:820)
	at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:487)
	at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:362)
	at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)
	at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:181)
	at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:726)
	at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:405)
	at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
	at org.mortbay.jetty.Server.handle(Server.java:324)
	at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:505)
	at org.mortbay.jetty.HttpConnection$RequestHandler.content(HttpConnection.java:842)
	at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:730)
	at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:211)
	at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:380)
	at org.mortbay.jetty.nio.BlockingChannelConnector$Connection.run(BlockingChannelConnector.java:163)
	at org.mortbay.thread.BoundedThreadPool$PoolThread.run(BoundedThreadPool.java:450)
[INFO ] 2015-01-07 14:32:08,755 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:32:08,755 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:32:08,766 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:09,509 [Thread-137] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:10,081 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:10,132 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:10,149 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:10,155 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:10,249 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:10,257 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:10,264 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:10,272 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:10,277 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,112 [Thread-143] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:11,587 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:11,676 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,693 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:11,702 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,796 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,802 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,811 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,825 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:11,832 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:11,839 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:11,844 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:11,868 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:11,873 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:11,877 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:12,691 [Thread-149] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:13,266 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:13,355 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,371 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:13,376 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,465 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,472 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,478 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,486 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:13,493 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:13,497 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,520 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:13,525 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:13,529 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:13,546 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:13,563 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:14,350 [Thread-155] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:15,505 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:15,579 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,597 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:15,601 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,696 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,704 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,709 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,714 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,723 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:15,736 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:15,742 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:15,747 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:15,753 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:15,757 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:15,761 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:15,769 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:16,520 [Thread-162] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:17,076 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:17,130 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,145 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:17,153 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,241 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,248 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,254 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,262 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,267 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,275 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,280 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,287 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:17,293 [repositories/Test-RDFS] POST query -1316693406
[INFO ] 2015-01-07 14:32:17,431 [repositories/Test-RDFS] Request for query -1316693406 is finished
[INFO ] 2015-01-07 14:32:17,434 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:18,236 [Thread-168] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:18,730 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:18,813 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:18,830 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:18,834 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:18,946 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:18,956 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:18,966 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:18,977 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:18,982 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:18,987 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:18,991 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:18,996 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:19,001 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:19,006 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:19,010 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:19,758 [Thread-174] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:20,281 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:20,342 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,359 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:20,363 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,452 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,460 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,466 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,477 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,483 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,492 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,497 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,504 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:20,512 [repositories/Test-RDFS] POST query -1815510092
[INFO ] 2015-01-07 14:32:20,634 [repositories/Test-RDFS] Request for query -1815510092 is finished
[INFO ] 2015-01-07 14:32:20,640 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:21,472 [Thread-180] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:21,990 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:22,054 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:22,080 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:22,089 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:22,179 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:22,189 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:22,198 [repositories/Test-RDFS] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:32:22,389 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:23,320 [Thread-186] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:23,868 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:23,931 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:23,946 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:23,969 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:24,052 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:24,057 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:24,063 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:24,074 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:24,081 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:24,863 [Thread-192] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:25,416 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:25,475 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:25,491 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:25,499 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:25,583 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:25,591 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:25,601 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:25,611 [repositories/Test-RDFS] POST query 1881042126
[INFO ] 2015-01-07 14:32:25,726 [repositories/Test-RDFS] Request for query 1881042126 is finished
[INFO ] 2015-01-07 14:32:25,731 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:26,552 [Thread-199] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:27,100 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:27,184 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:27,203 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:27,208 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:27,301 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:27,307 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:27,315 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:32:27,326 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:32:27,355 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,364 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,370 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:32:27,371 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:32:27,377 [repositories/Test-RDFS] POST data to repository
[INFO ] 2015-01-07 14:32:27,377 [repositories/Test-RDFS] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:32:27,382 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,386 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,391 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,397 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,403 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,407 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:27,412 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,187 [Thread-205] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:28,757 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:28,821 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,840 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:28,848 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,934 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,945 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,950 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,958 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:32:28,987 [repositories/Test-RDFS] GET statements
[INFO ] 2015-01-07 14:32:28,993 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:29,735 [Thread-212] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:32:30,287 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:30,366 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:30,382 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:32:30,388 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:32:30,465 [repositories/Test-RDFS] POST transaction to repository
